R,type,monthly_safe_revenue,cap_star,L_star,T_star,eligible,reject_reason,seller_id,cv,sim_feasible
365.9384765625,stable,-91.61615234375,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_3bdff180_0,0.25332996249198914,
450.594970703125,stable,-83.1505029296875,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_3bdff180_1,0.29620271921157837,
498.0773620605469,stable,-78.40226379394531,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_3be63455_0,0.20666369795799255,
572.7962036132812,stable,-70.93037963867188,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_3be63455_1,0.17657911777496338,
720.0452270507812,stable,-56.20547729492188,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_3c487ae8_0,0.2892867624759674,
768.430419921875,stable,-51.3669580078125,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_3c487ae8_1,0.45809832215309143,
449.8059997558594,stable,-83.22940002441408,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_3c7c4a49_0,0.5988077521324158,
285.2733459472656,stable,-99.68266540527344,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_3c7c4a49_1,0.4882775545120239,
80.87026977539062,stable,-120.12297302246094,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_3d0cd21d_0,0.6150234341621399,
55.501590728759766,stable,-122.65984092712404,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_3d0cd21d_1,0.8731460571289062,
2881.624267578125,stable,159.9524267578125,1.05,5484.083203124999,36,True,,k_3d871de0_0,0.2757270038127899,False
3036.23828125,stable,175.41382812499998,1.05,6014.188392857142,36,True,,k_3d871de0_1,0.5211185812950134,False
570.0719604492188,stable,-71.20280395507814,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_3db66a85_0,0.5019705891609192,
733.1728515625,stable,-54.89271484375,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_3db66a85_1,0.47166791558265686,
566.0747680664062,stable,-71.60252319335939,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_3df020b7_0,0.30315202474594116,
611.3907470703125,stable,-67.07092529296875,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_3df020b7_1,0.22386392951011658,
75.510986328125,decline,-120.65890136718751,1.25,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_3ea00e1d_0,0.9823758602142334,
100.42597198486328,stable,-118.16740280151367,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_3ea00e1d_1,0.6981819272041321,
337.8603515625,stable,-94.42396484375001,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_3f995f07_0,0.5878753066062927,
322.9599304199219,stable,-95.91400695800782,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_3f995f07_1,0.5456407070159912,
75.24037170410156,seasonal,-120.68596282958985,1.2000000000000002,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_404e1ba0_0,0.940411388874054,
95.18497467041016,decline,-118.69150253295899,1.25,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_404e1ba0_1,0.8558619022369385,
686.9398803710938,stable,-59.51601196289063,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_40d54b51_0,0.45007598400115967,
558.6712036132812,stable,-72.34287963867189,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_40d54b51_1,0.5653254389762878,
333.3379821777344,stable,-94.87620178222656,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_412a4720_0,0.4907360076904297,
369.23876953125,stable,-91.286123046875,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_412a4720_1,0.4789504408836365,
635.0927734375,stable,-64.70072265625001,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_41b39e28_0,0.45119327306747437,
630.0516967773438,stable,-65.20483032226562,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_41b39e28_1,0.4267480671405792,
129.33018493652344,decline,-115.27698150634767,1.3,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_42bde9fe_0,1.5455539226531982,
165.27642822265625,stable,-111.68235717773439,1.1,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_42bde9fe_1,1.3517735004425049,
100.78006744384766,volatile,-118.13199325561524,1.35,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4305fe92_0,1.4313167333602905,
141.16845703125,volatile,-114.09315429687501,1.35,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4305fe92_1,1.448034405708313,
1010.9529418945312,stable,-27.11470581054688,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_431af27f_0,0.31565436720848083,
925.943115234375,stable,-35.6156884765625,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_431af27f_1,0.283557653427124,
477.416259765625,stable,-80.4683740234375,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_432c37c9_0,0.4601949155330658,
429.3512268066406,stable,-85.27487731933594,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_432c37c9_1,0.30882948637008667,
639.8869018554688,growth,-64.22130981445312,1.1,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4371b634_0,0.5163850784301758,
684.554443359375,stable,-59.75455566406251,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4371b634_1,0.5374974012374878,
284.4169006347656,stable,-99.76830993652345,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_439a47cc_0,0.7173240184783936,
346.995361328125,stable,-93.5104638671875,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_439a47cc_1,0.621440589427948,
920.7449340820312,stable,-36.13550659179688,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_44073f8b_0,0.4132586121559143,
887.85498046875,stable,-39.424501953125,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_44073f8b_1,0.36204490065574646,
645.6149291992188,stable,-63.64850708007813,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_440dd6ab_0,0.39082401990890503,
597.4170532226562,stable,-68.46829467773438,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_440dd6ab_1,0.38333359360694885,
274.3675231933594,stable,-100.77324768066407,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4559697a_0,0.6807764768600464,
370.3912658691406,stable,-91.17087341308594,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4559697a_1,0.6352762579917908,
214.4652099609375,stable,-106.76347900390626,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_45d33f71_0,0.6001816987991333,
329.96881103515625,stable,-95.21311889648439,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_45d33f71_1,0.6917106509208679,
2630.279296875,stable,134.81792968750003,1.05,4622.329017857143,36,True,,k_46dc3b2c_0,0.5682282447814941,False
3914.2216796875,stable,263.21216796875,1.05,9024.4171875,36,True,,k_46dc3b2c_1,0.5210922956466675,False
69.15216064453125,seasonal,-121.29478393554689,1.2000000000000002,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_46ef1a25_0,0.7820229530334473,
62.34409713745117,stable,-121.97559028625489,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_46ef1a25_1,0.518588125705719,
1092.6142578125,stable,-18.948574218749997,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_48162d54_0,0.36706456542015076,
1008.2670288085938,stable,-27.38329711914062,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_48162d54_1,0.19473907351493835,
914.52099609375,stable,-36.757900390625,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4830e406_0,0.412217378616333,
935.3460083007812,stable,-34.675399169921874,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4830e406_1,0.35631734132766724,
503.6934814453125,stable,-77.84065185546876,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_48436dad_0,0.7966430187225342,
458.327392578125,decline,-82.3772607421875,1.3,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_48436dad_1,1.3035619258880615,
7640.36279296875,stable,635.826279296875,1.05,21799.758147321427,36,True,,k_4869f7a5_0,0.3141523003578186,False
8353.2275390625,growth,707.11275390625,1.1,23141.871946022726,36,True,,k_4869f7a5_1,0.2207815945148468,False
224.7035369873047,stable,-105.73964630126954,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_49067458_0,0.7329858541488647,
239.1866455078125,stable,-104.29133544921876,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_49067458_1,0.4397207796573639,
453.7394104003906,stable,-82.83605895996095,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4917cee8_0,0.31264472007751465,
600.70947265625,stable,-68.13905273437501,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4917cee8_1,0.23902682960033417,
331.6254577636719,stable,-95.04745422363283,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4992e76a_0,0.2444165199995041,
260.2540283203125,stable,-102.18459716796876,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4992e76a_1,0.24356140196323395,
312.0790100097656,other,-97.00209899902345,1.2000000000000002,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_49e7217c_0,1.3661763668060303,
559.5565795898438,stable,-72.25434204101563,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_49e7217c_1,0.9910522699356079,
4777.61767578125,stable,349.551767578125,1.05,11984.63203125,36,True,,k_4a3ca931_0,0.16579541563987732,False
3375.4638671875,stable,209.33638671875,1.05,7177.247544642856,36,True,,k_4a3ca931_1,0.2206902801990509,False
1057.1229248046875,stable,-22.497707519531247,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4a3ccda3_0,0.23089684545993805,
1471.6553955078125,stable,18.955539550781253,1.05,649.904213169643,36,True,,k_4a3ccda3_1,0.17545615136623383,False
530.1461181640625,stable,-75.19538818359376,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4aba391b_0,0.5015331506729126,
652.1231689453125,stable,-62.99768310546875,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4aba391b_1,0.6106709837913513,
406.0401611328125,stable,-87.60598388671875,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4b5f66b7_0,0.6958979368209839,
472.138427734375,stable,-80.9961572265625,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4b5f66b7_1,0.4813927710056305,
308.2857971191406,stable,-97.38142028808595,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4bf2f4ee_0,0.9784318208694458,
429.7491760253906,stable,-85.23508239746094,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4bf2f4ee_1,0.6552664637565613,
1016.2330932617188,growth,-26.58669067382813,1.1,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4c2b2301_0,0.3337680399417877,
810.0087890625,stable,-47.20912109375,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4c2b2301_1,0.3756363093852997,
175.2039794921875,other,-110.68960205078126,1.2000000000000002,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4c8b8048_0,1.1079182624816895,
285.997802734375,stable,-99.6102197265625,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4c8b8048_1,0.6451717019081116,
2284.691162109375,stable,100.25911621093749,1.05,3437.455412946428,36,True,,k_4d6d651b_0,0.20159761607646942,False
2430.328857421875,stable,114.82288574218751,1.05,3936.784654017857,36,True,,k_4d6d651b_1,0.25545525550842285,False
290.26995849609375,stable,-99.18300415039063,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4da0e408_0,0.35666775703430176,
356.3658752441406,stable,-92.57341247558594,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4da0e408_1,0.66522616147995,
114.59708404541016,stable,-116.75029159545899,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4e06067c_0,0.8045777678489685,
155.01866149902344,stable,-112.70813385009767,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4e06067c_1,0.7520735263824463,
575.4109497070312,stable,-70.66890502929688,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4e17c65a_0,0.3008776903152466,
578.1776733398438,stable,-70.39223266601563,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4e17c65a_1,0.6129394769668579,
320.8442687988281,stable,-96.1255731201172,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4e7c18b9_0,0.4685865342617035,
360.8427734375,stable,-92.12572265625,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4e7c18b9_1,0.5479975938796997,
351.2810974121094,volatile,-93.08189025878906,1.35,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4e85b538_0,1.8006755113601685,
158.7406768798828,volatile,-112.33593231201172,1.35,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4e85b538_1,2.5653598308563232,
1957.5904541015625,stable,67.54904541015625,1.05,2315.967271205357,36,True,,k_4e922959_0,0.3875051736831665,False
1513.9544677734375,stable,23.185446777343742,1.05,794.9296037946425,36,True,,k_4e922959_1,0.4350472092628479,False
159.6757049560547,stable,-112.24242950439454,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4ebdc7e6_0,0.3836343586444855,
116.6871337890625,stable,-116.54128662109376,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_4ebdc7e6_1,0.28070804476737976,
467.525634765625,stable,-81.45743652343751,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_503c1de0_0,0.2950495183467865,
541.1216430664062,stable,-74.09783569335937,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_503c1de0_1,0.3670293688774109,
297.5185241699219,stable,-98.45814758300781,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_50c99756_0,0.4630260765552521,
421.7969970703125,stable,-86.03030029296875,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_50c99756_1,0.1105981320142746,
303.3691101074219,stable,-97.87308898925782,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_51702dc2_0,0.6544263958930969,
249.1849822998047,stable,-103.29150177001954,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_51702dc2_1,0.6826502680778503,
1618.3953857421875,stable,33.62953857421874,1.05,1153.012751116071,36,True,,k_522620dc_0,0.6109224557876587,False
1691.07421875,stable,40.89742187499999,1.05,1402.197321428571,36,True,,k_522620dc_1,0.41601091623306274,False
42.57583236694336,other,-123.95241676330568,1.2000000000000002,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5236605f_0,1.0891929864883423,
67.12118530273438,decline,-121.49788146972656,1.25,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5236605f_1,0.9500606656074524,
237.576904296875,decline,-104.45230957031251,1.3,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_52562a9f_0,1.1635500192642212,
295.74847412109375,decline,-98.63515258789063,1.3,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_52562a9f_1,1.44929039478302,
216.9051055908203,decline,-106.51948944091798,1.3,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_52ac6f92_0,1.1734344959259033,
335.98016357421875,other,-94.61198364257814,1.2000000000000002,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_52ac6f92_1,1.0584650039672852,
964.7333984375,stable,-31.736660156249997,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_52d76513_0,0.5201550722122192,
1258.0889892578125,other,-2.401101074218758,1.2000000000000002,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_52d76513_1,1.118342638015747,
1240.7369384765625,growth,-4.136306152343749,1.1,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_530ec610_0,0.6776447892189026,
1802.875,growth,52.077500000000015,1.1,1704.3545454545456,36,True,,k_530ec610_1,0.5491278171539307,False
3171.506591796875,stable,188.94065917968751,1.05,6477.965457589286,36,True,,k_53243585_0,0.8275178074836731,False
1804.6357421875,stable,52.25357421875,1.1,1710.1169744318183,36,True,,k_53243585_1,1.0342891216278076,False
634.3975219726562,stable,-64.77024780273439,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_537eb890_0,0.23738665878772736,
546.9255981445312,stable,-73.51744018554689,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_537eb890_1,0.1812700480222702,
30.534820556640625,other,-125.15651794433595,1.2000000000000002,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_538caafd_0,1.0154584646224976,
18.741172790527344,other,-126.33588272094727,1.2000000000000002,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_538caafd_1,1.2197374105453491,
1302.7449951171875,stable,2.0644995117187364,1.05,70.78284040178525,36,False,L_max < 100.0 (비즈니스 가치 부족),k_53e4c6e0_0,0.1650611013174057,
1385.2542724609375,stable,10.315427246093748,1.05,353.6717912946428,36,True,,k_53e4c6e0_1,0.1848738044500351,False
1145.5533447265625,growth,-13.654665527343752,1.1,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_54a1852d_0,0.2772810459136963,
705.0459594726562,stable,-57.70540405273438,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_54a1852d_1,0.32856079936027527,
444.3509826660156,stable,-83.77490173339845,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_55d3daac_0,0.5393514633178711,
412.0860290527344,stable,-87.00139709472657,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_55d3daac_1,0.5722537040710449,
878.3449096679688,growth,-40.37550903320313,1.1,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5656537e_0,0.31978076696395874,
771.6044921875,growth,-51.049550781250005,1.1,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5656537e_1,0.27828922867774963,
277.029052734375,stable,-100.50709472656251,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_56642bcb_0,0.49333658814430237,
343.4816589355469,stable,-93.86183410644531,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_56642bcb_1,0.43730759620666504,
46.20645523071289,volatile,-123.58935447692872,1.35,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_56db5c07_0,1.9533765316009521,
68.87403106689453,volatile,-121.32259689331056,1.35,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_56db5c07_1,1.487107515335083,
304.9016418457031,stable,-97.71983581542969,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_575df70b_0,0.7526202201843262,
261.4656066894531,other,-102.0634393310547,1.1500000000000001,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_575df70b_1,0.8419144153594971,
54.49259567260742,other,-122.76074043273927,1.1500000000000001,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_57989161_0,0.8602135181427002,
83.98218536376953,other,-119.81178146362305,1.1500000000000001,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_57989161_1,0.7931554913520813,
131.6444549560547,stable,-115.04555450439454,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_57c764b4_0,0.8352214694023132,
110.114990234375,stable,-117.19850097656251,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_57c764b4_1,0.7421588897705078,
483.3798828125,stable,-79.87201171875,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_57e63271_0,0.18068231642246246,
480.7083435058594,growth,-80.13916564941407,1.1,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_57e63271_1,0.19599904119968414,
367.9636535644531,stable,-91.4136346435547,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_582d4f86_0,0.42557549476623535,
412.7062072753906,stable,-86.93937927246094,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_582d4f86_1,0.44482263922691345,
729.630859375,stable,-55.24691406250001,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5882820e_0,0.7694347500801086,
591.90869140625,stable,-69.019130859375,1.1,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5882820e_1,1.046742558479309,
1451.9169921875,stable,16.98169921875001,1.05,582.2296875000003,36,True,,k_59b22a78_0,0.20838791131973267,False
1398.1055908203125,stable,11.600559082031253,1.05,397.7334542410715,36,True,,k_59b22a78_1,0.3069363832473755,False
897.08984375,stable,-38.50101562500001,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_59fb871b_0,0.6563338041305542,
870.3646850585938,stable,-41.17353149414063,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_59fb871b_1,0.38517850637435913,
565.8606567382812,stable,-71.62393432617188,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5a8e7d50_0,0.2576320767402649,
910.1682739257812,stable,-37.19317260742187,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5a8e7d50_1,0.21734780073165894,
302.3999328613281,stable,-97.97000671386719,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5ab05b6d_0,0.652184784412384,
136.2897491455078,other,-114.58102508544923,1.1500000000000001,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5ab05b6d_1,0.9014638066291809,
563.0400390625,stable,-71.90599609375,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5b179e9e_0,0.5579727292060852,
689.5733032226562,stable,-59.252669677734374,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5b179e9e_1,0.5893524885177612,
101.24800872802734,volatile,-118.08519912719727,1.35,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5b33b527_0,1.508647084236145,
86.18741607666016,decline,-119.591258392334,1.3,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5b33b527_1,1.2022289037704468,
134.78392028808594,stable,-114.73160797119141,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5b664594_0,0.8144662380218506,
145.53269958496094,stable,-113.65673004150392,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5b664594_1,0.536467432975769,
718.3430786132812,stable,-56.37569213867188,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5b678826_0,0.4725920855998993,
649.5821533203125,stable,-63.25178466796875,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5b678826_1,0.2736663818359375,
835.3572387695312,stable,-44.67427612304688,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5b815461_0,0.22904522716999054,
946.5018920898438,stable,-33.55981079101562,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5b815461_1,0.22123976051807404,
1100.5765380859375,stable,-18.152346191406252,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5c243662_0,0.4883405268192291,
1159.416015625,stable,-12.268398437499997,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5c243662_1,0.49399468302726746,
387.521240234375,stable,-89.4578759765625,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5c6d4016_0,0.24862146377563477,
537.5894775390625,stable,-74.45105224609375,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5c6d4016_1,0.27163270115852356,
59.940250396728516,decline,-122.21597496032716,1.3,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5c853bb5_0,1.240411639213562,
64.87999725341797,growth,-121.72200027465821,1.1500000000000001,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5c853bb5_1,1.0000883340835571,
420.060546875,stable,-86.2039453125,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5cbbd5a2_0,0.39878135919570923,
522.9973754882812,stable,-75.91026245117189,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5cbbd5a2_1,0.48661401867866516,
1398.2452392578125,growth,11.614523925781242,1.1,380.111692116477,36,True,,k_5cf13acc_0,0.44276952743530273,False
1713.501953125,growth,43.1401953125,1.1,1411.8609374999999,36,True,,k_5cf13acc_1,0.4867909848690033,False
307.0451354980469,stable,-97.50548645019532,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5d3bb114_0,0.5767082571983337,
438.3817443847656,stable,-84.37182556152345,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5d3bb114_1,0.5573776364326477,
3305.610107421875,stable,202.35101074218753,1.05,6937.748939732143,36,True,,k_5dceca12_0,0.2571622431278229,False
3372.546142578125,stable,209.04461425781253,1.05,7167.243917410715,36,True,,k_5dceca12_1,0.2905538082122803,False
152.5887908935547,decline,-112.95112091064453,1.25,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5ee7fd21_0,0.7699086666107178,
99.4697265625,seasonal,-118.26302734375001,1.25,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5ee7fd21_1,1.1168442964553833,
322.1596984863281,stable,-95.99403015136718,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5f1dc280_0,0.3263413906097412,
252.9609375,stable,-102.91390625000001,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5f1dc280_1,0.5098748207092285,
838.7075805664062,stable,-44.33924194335938,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5f2684da_0,0.8308855295181274,
663.7647094726562,stable,-61.83352905273438,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_5f2684da_1,0.5215383172035217,
990.6043090820312,stable,-29.149569091796877,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_6039e272_0,0.24848848581314087,
1027.6458740234375,stable,-25.445412597656258,1.05,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_6039e272_1,0.24197807908058167,
199.9141387939453,volatile,-108.21858612060548,1.35,0.0,0,False,가계비 충당 불가 (R × m_i ≤ L_personal),k_612a743d_0,1.8286551237106323,
