seller_id,type,horizon,actual,pred,ape,mape,smape
k_5c853bb5_1,growth,h+1,125.21371248047402,62.128905755330415,50.381707782189686,50.381707782189686,67.34698950960535
k_5c853bb5_1,growth,h+2,0.0,87.39371059065236,,,200.0
k_5c853bb5_1,growth,h+3,231.59217026318802,108.94654587448724,52.95758671345527,52.95758671345527,72.03035577259696
k_5c853bb5_1,growth,h+4,130.18882687725267,94.52113086487958,27.396894854888004,27.396894854888004,31.745541115097215
k_5c853bb5_1,growth,h+5,175.2346608161914,116.07396614833849,33.76084068773827,33.76084068773827,40.61719371946811
k_5c853bb5_1,growth,h+6,0.0,101.64855113869949,,,200.0
k_7d456afc_0,growth,h+1,890.3001407385292,1236.361978709272,38.870244104833546,38.870244104833546,32.545070023685724
k_7d456afc_0,growth,h+2,985.7655276182329,1386.6176976513373,40.66404827541771,40.66404827541771,33.79320556336813
k_7d456afc_0,growth,h+3,1279.820891483896,1586.2374497918074,23.942143806750558,23.942143806750558,21.38243690960758
k_7d456afc_0,growth,h+4,1963.7084276916876,1503.1181597716372,23.455125079921764,23.455125079921764,26.571289696786593
k_7d456afc_0,growth,h+5,1427.218307349916,1702.7379119070627,19.304657398119872,19.304657398119872,17.605332807022613
k_7d456afc_0,growth,h+6,1627.4944137987977,1619.6186218869168,0.4839212869245882,0.4839212869245882,0.48509502597083076
k_f80edd2c_0,growth,h+1,938.1015650273785,1813.613491725131,93.32805309542373,93.32805309542373,63.633908936124016
k_f80edd2c_0,growth,h+2,445.78457502768003,2035.6340613068173,356.64075774277717,356.64075774277717,128.14036801364813
k_f80edd2c_0,growth,h+3,1089.3761316477967,2120.969064847436,94.69575321420398,94.69575321420398,64.2667918905319
k_f80edd2c_0,growth,h+4,1726.7274277451604,2210.1048788790968,27.993847978957092,27.993847978957092,24.55666960061204
k_f80edd2c_0,growth,h+5,1939.989695537092,2295.439882425413,18.32227190206356,18.32227190206356,16.78461088045354
k_f80edd2c_0,growth,h+6,2339.3167801819354,2384.5756964567113,1.9347066057148508,1.9347066057148508,1.916170467409982
k_c9c7905c_0,growth,h+1,1114.9799761204843,1121.0631443400696,0.5455854230451209,0.5455854230451209,0.5441011547516482
k_c9c7905c_0,growth,h+2,834.0444670415951,1067.0202838029877,27.933260871302405,27.933260871302405,24.510034879968064
k_c9c7905c_0,growth,h+3,1086.5676794296548,1097.4778599210822,1.0040958053486522,1.0040958053486522,0.9990799454365481
k_c9c7905c_0,growth,h+4,1167.120554964031,1096.8010019272983,6.0250462334544235,6.0250462334544235,6.212189889943975
k_c9c7905c_0,growth,h+5,1643.7876409171083,1127.2585780434224,31.4231017447912,31.4231017447912,37.280436489251
k_c9c7905c_0,growth,h+6,1041.046735281149,1126.5817200499487,8.216248307593965,8.216248307593965,7.892033762375982
k_f7ba60f8_0,growth,h+1,3293.071771029378,6329.698209926128,92.212579926478,92.212579926478,63.11335394915517
k_f7ba60f8_0,growth,h+2,3628.7967745536316,5921.983880290683,63.19414528302237,63.19414528302237,48.02093543157457
k_f7ba60f8_0,growth,h+3,3073.3909924263676,6029.648149004253,96.18877532545875,96.18877532545875,64.95099297383192
k_f7ba60f8_0,growth,h+4,4157.162765253189,6268.896045035171,50.797464497480846,50.797464497480846,40.508754424023365
k_f7ba60f8_0,growth,h+5,8777.793421182476,6376.560313736162,27.355771459051248,27.355771459051248,31.69033994387232
k_f7ba60f8_0,growth,h+6,5199.439672055607,6615.80820976888,27.24079183619626,27.24079183619626,23.97526572239059
k_5656537e_1,growth,h+1,1037.7441225067932,826.9592495249769,20.311834912891687,20.311834912891687,22.607871701561447
k_5656537e_1,growth,h+2,1308.2033085840928,803.6693581096189,38.5669373532273,38.5669373532273,47.78071693729131
k_5656537e_1,growth,h+3,704.7265337537228,890.2688184287528,26.328267177161578,26.328267177161578,23.265558037037206
k_5656537e_1,growth,h+4,605.8445582953948,829.9881384056831,36.996879321808066,36.996879321808066,31.221406313600912
k_5656537e_1,growth,h+5,1140.1688183140586,916.5875987198448,19.609483788972433,19.609483788972433,21.74114715214022
k_5656537e_1,growth,h+6,1056.9335989138494,856.3069186970707,18.98195690088302,18.98195690088302,20.972447360387598
k_6560211a_0,growth,h+1,4845.640074023832,6480.251104307637,33.73364520089953,33.73364520089953,28.865031537847003
k_6560211a_0,growth,h+2,2942.010038084203,6630.639552606251,125.37786978198187,125.37786978198187,77.0660093545949
k_6560211a_0,growth,h+3,4642.449768300371,6810.40868090443,46.69859709430442,46.69859709430442,37.858826636499394
k_6560211a_0,growth,h+4,5617.60608141635,7136.094533209763,27.030881656453925,27.030881656453925,23.812515248350582
k_6560211a_0,growth,h+5,8164.220072563233,7315.863661508322,10.391150697981628,10.391150697981628,10.960617857482049
k_6560211a_0,growth,h+6,6984.022467644064,7641.5495138137885,9.414732687587268,9.414732687587268,8.991471198573711
k_f7ba60f8_1,growth,h+1,5620.604842573021,6652.003321012155,18.350311173396346,18.350311173396346,16.8081383303585
k_f7ba60f8_1,growth,h+2,4819.125342399294,6464.231964960523,34.13703744302657,34.13703744302657,29.159878177183536
k_f7ba60f8_1,growth,h+3,4478.307331804745,7043.876109167263,57.2888055078748,57.2888055078748,44.53268411331745
k_f7ba60f8_1,growth,h+4,5470.846595358432,7035.528193040943,28.60035591219129,28.60035591219129,25.022144692703012
k_f7ba60f8_1,growth,h+5,5400.628639800051,7615.172337223721,41.00529484852081,41.00529484852081,34.028542712552344
k_f7ba60f8_1,growth,h+6,4670.903854850589,7606.824421099955,62.855512711966945,62.855512711966945,47.82514322295614
k_6560211a_1,growth,h+1,3132.1090427936256,4342.693016026726,38.650760771513326,38.650760771513326,32.391064370851055
k_6560211a_1,growth,h+2,2697.7811145420314,4113.711780212034,52.48500918171663,52.48500918171663,41.574752775870756
k_6560211a_1,growth,h+3,3766.2675265423077,3877.728903053956,2.959465192691117,2.959465192691117,2.9163115796362393
k_6560211a_1,growth,h+4,6740.967005842638,4160.229277962683,38.28438450511828,38.28438450511828,47.34778937452701
k_6560211a_1,growth,h+5,6250.321581638125,3924.246400806605,37.215288052777076,37.215288052777076,45.72332082983664
k_6560211a_1,growth,h+6,7606.796123582122,4206.746775715307,44.69752169807983,44.69752169807983,57.56189107450604
k_7f152321_0,growth,h+1,460.09315908801005,779.1828113062561,69.35327029220363,69.35327029220363,51.496141269765786
k_7f152321_0,growth,h+2,1013.4455600608063,672.7205816174312,33.62045203719988,33.62045203719988,40.41416441967602
k_7f152321_0,growth,h+3,836.8534730879843,807.7660324077162,3.4758104752718033,3.4758104752718033,3.5372851389721163
k_7f152321_0,growth,h+4,772.1966054963615,715.9091920228673,7.28925937680251,7.28925937680251,7.564974690284664
k_7f152321_0,growth,h+5,770.0803271105046,850.954642803147,10.502062297331879,10.502062297331879,9.978108701374936
k_7f152321_0,growth,h+6,619.6146030010319,759.0978024189764,22.511283423982203,22.511283423982203,20.233835406079855
k_013900e8_0,growth,h+1,221.6733282841529,251.8351265819251,13.606417394116615,13.606417394116615,12.739708441448144
k_013900e8_0,growth,h+2,0.0,205.3693338938433,,,200.0
k_013900e8_0,growth,h+3,406.2588363403966,224.71801620557514,44.68599914531135,44.68599914531135,57.5427828777902
k_013900e8_0,growth,h+4,450.2952557452721,226.57578658053438,49.68283949482554,49.68283949482554,66.10401544022683
k_013900e8_0,growth,h+5,510.51679979792357,245.9244688904617,51.82832984383564,51.82832984383564,69.95713794575114
k_013900e8_0,growth,h+6,0.0,247.78223926564698,,,200.0
k_ccf8813e_0,growth,h+1,288.5604591589458,593.8108063108633,105.78384441223064,105.78384441223064,69.188641810404
k_ccf8813e_0,growth,h+2,527.4970879980109,551.7652479016671,4.600624431076988,4.600624431076988,4.497175356986052
k_ccf8813e_0,growth,h+3,757.7449639102693,556.4886516351825,26.55990100369961,26.55990100369961,30.627174635395193
k_ccf8813e_0,growth,h+4,575.9327680774281,585.4774257313167,1.6572520583870203,1.6572520583870203,1.6436324917362122
k_ccf8813e_0,growth,h+5,503.89639955381534,590.2008294648132,17.127415474176384,17.127415474176384,15.776372999026833
k_ccf8813e_0,growth,h+6,533.3846070802621,619.1896035611674,16.08689027428075,16.08689027428075,14.889279265263653
k_916c9de0_0,growth,h+1,745.5943207564789,753.6944898061258,1.0864043386795865,1.0864043386795865,1.080534849934271
k_916c9de0_0,growth,h+2,713.3948028148234,878.2055768782702,23.102323343702146,23.102323343702146,20.710069709235317
k_916c9de0_0,growth,h+3,720.8387651141509,1055.0927938575837,46.370151678857184,46.370151678857184,37.64267007417404
k_916c9de0_0,growth,h+4,683.0172125882488,929.359825239222,36.06682351641976,36.06682351641976,30.556452600304603
k_916c9de0_0,growth,h+5,785.8201595966369,1106.2470422136935,40.77610871952334,40.77610871952334,33.87056044420325
k_916c9de0_0,growth,h+6,920.1024161843802,980.5140735953859,6.565753588772198,6.565753588772198,6.35705916852335
k_7e1fb0a3_0,growth,h+1,1811.1070858795122,1538.081323818149,15.075075581672523,15.075075581672523,16.3039953960673
k_7e1fb0a3_0,growth,h+2,1577.692749474927,1560.5276456939441,1.087987745820322,1.087987745820322,1.0939387053508232
k_7e1fb0a3_0,growth,h+3,1618.530364287496,1653.065019694146,2.1337045117378906,2.1337045117378906,2.1111813261345405
k_7e1fb0a3_0,growth,h+4,1309.435345024834,1625.3721145385898,24.12771052149687,24.12771052149687,21.530323461884198
k_7e1fb0a3_0,growth,h+5,1960.4696524820906,1717.9094885365514,12.372553874447442,12.372553874447442,13.188426458854256
k_7e1fb0a3_0,growth,h+6,1853.8070335226396,1690.216583381241,8.824567346178469,8.824567346178469,9.2319051916654
k_530ec610_1,growth,h+1,2360.5229960466568,2890.7576022193775,22.46259015738224,22.46259015738224,20.194487658793307
k_530ec610_1,growth,h+2,1774.9515159013422,2629.930508809323,48.16914632588214,48.16914632588214,38.81960915691675
k_530ec610_1,growth,h+3,0.0,2657.4498790453467,,,200.0
k_530ec610_1,growth,h+4,2256.3426744866333,2842.2328963881587,25.966367100459507,25.966367100459507,22.982506143416867
k_530ec610_1,growth,h+5,3398.2989120053876,2869.7522666208097,15.553271182748151,15.553271182748151,16.86478397582013
k_530ec610_1,growth,h+6,3990.5372649426486,3054.5352839648053,23.455537909662784,23.455537909662784,26.571819508742973
k_715bbd5b_1,growth,h+1,637.5521638404748,614.7141987809816,3.582132781406037,3.582132781406037,3.647461233676335
k_715bbd5b_1,growth,h+2,627.0094262508507,609.8661844478183,2.7341282419849513,2.7341282419849513,2.772023581797151
k_715bbd5b_1,growth,h+3,738.3486247574165,639.3102854830324,13.413492753091125,13.413492753091125,14.377773560379826
k_715bbd5b_1,growth,h+4,615.1302040081391,621.8127052707537,1.0863555746526359,1.0863555746526359,1.0804866113845601
k_715bbd5b_1,growth,h+5,1184.2989852770281,651.2568063041751,45.009088549389,45.009088549389,58.07964883635319
k_715bbd5b_1,growth,h+6,740.3059224312408,633.759226091977,14.392252325815994,14.392252325815994,15.508245217306516
k_e067ad2c_1,growth,h+1,671.7954335688307,594.7427788127543,11.46966039151884,11.46966039151884,12.167442561592743
k_e067ad2c_1,growth,h+2,769.2824669120469,721.9183237460159,6.15692482322572,6.15692482322572,6.352483644423142
k_e067ad2c_1,growth,h+3,846.612107151419,739.537330606624,12.64744215684177,12.64744215684177,13.501221763334076
k_e067ad2c_1,growth,h+4,913.8818786907451,746.7488116392033,18.288257043785762,18.288257043785762,20.128866463179047
k_e067ad2c_1,growth,h+5,1125.3932707711633,764.3678185011323,32.07993700039118,32.07993700039118,38.208581425396346
k_e067ad2c_1,growth,h+6,938.2020593180819,771.5792995332545,17.759794719053872,17.759794719053872,19.490534146046336
k_6bb0724e_0,growth,h+1,351.6964956658252,683.9689766015074,94.47705195544533,94.47705195544533,64.16598599319026
k_6bb0724e_0,growth,h+2,0.0,551.5393327425721,,,200.0
k_6bb0724e_0,growth,h+3,647.738076519024,546.7896319668353,15.584763071933432,15.584763071933432,16.901817150838205
k_6bb0724e_0,growth,h+4,457.48965475318624,602.5880395141454,31.716211121591183,31.716211121591183,27.375047233918696
k_6bb0724e_0,growth,h+5,636.6498556155609,597.8383387361387,6.096210740815508,6.096210740815508,6.28787169565512
k_6bb0724e_0,growth,h+6,591.9306156216672,653.6367462839332,10.42455467478396,10.42455467478396,9.908116180543047
k_888faa8b_1,growth,h+1,691.1861624811107,158.87084526308092,77.01475320443461,77.01475320443461,125.24226313494961
k_888faa8b_1,growth,h+2,369.0983222577674,439.36776354988467,19.038136196957073,19.038136196957073,17.38339864236076
k_888faa8b_1,growth,h+3,477.2768664577191,563.1487722942691,17.992052804461068,17.992052804461068,16.507072228545823
k_888faa8b_1,growth,h+4,484.780486170175,456.6431415108344,5.804141350991459,5.804141350991459,5.977615991782729
k_888faa8b_1,growth,h+5,468.4494085258773,580.4241502554505,23.903273158554477,23.903273158554477,21.35142807102034
k_888faa8b_1,growth,h+6,560.3983243738694,473.9185194713124,15.431845732083607,15.431845732083607,16.722110911596346
k_8a32e327_0,growth,h+1,890.6374600517229,615.7648103492916,30.862462228623123,30.862462228623123,36.49392398077817
k_8a32e327_0,growth,h+2,666.1751235665455,542.1987770255012,18.610173534746245,18.610173534746245,20.51953397541965
k_8a32e327_0,growth,h+3,752.0798432092722,541.4548144954703,28.005673947465954,28.005673947465954,32.56581143137464
k_8a32e327_0,growth,h+4,686.0474053107622,557.6468460197897,18.715989346656052,18.715989346656052,20.648251634773526
k_8a32e327_0,growth,h+5,788.7693846547861,556.9028834892187,29.395981344667234,29.395981344667234,34.46106554389582
k_8a32e327_0,growth,h+6,619.6045565326718,573.0949150138582,7.506342719473072,7.506342719473072,7.7990546031694405
k_9e622925_1,growth,h+1,3464.433397639734,4659.93811681946,34.507943492122145,34.507943492122145,29.430084950006286
k_9e622925_1,growth,h+2,2913.223633784497,4789.0336824866,64.38949715182986,64.38949715182986,48.70805977202125
k_9e622925_1,growth,h+3,3623.23462307882,4981.618180282221,37.49090794592606,37.49090794592606,31.572499570772877
k_9e622925_1,growth,h+4,3194.252638112847,5325.742243181591,66.72889863614611,66.72889863614611,50.03499731551266
k_9e622925_1,growth,h+5,4679.1348537185995,5518.326740984969,17.93476600913622,17.93476600913622,16.45883888794903
k_9e622925_1,growth,h+6,4354.739910462692,5862.450803885027,34.62229488837924,34.62229488837924,29.513218174641654
k_715bbd5b_0,growth,h+1,691.8690544748338,653.5531945462214,5.538021924928576,5.538021924928576,5.695737521286182
k_715bbd5b_0,growth,h+2,663.7899964741058,591.6891093144382,10.862002672931254,10.862002672931254,11.48579643057976
k_715bbd5b_0,growth,h+3,721.0250973952654,690.0153477452791,4.300786444467804,4.300786444467804,4.395302736612583
k_715bbd5b_0,growth,h+4,765.3470603801366,622.5759372054947,18.654428894484752,18.654428894484752,20.573349302951257
k_715bbd5b_0,growth,h+5,864.9449179959112,720.902175630128,16.653400623421444,16.653400623421444,18.166031636307313
k_715bbd5b_0,growth,h+6,721.2359799146071,653.4627650908219,9.396815565386717,9.396815565386717,9.860082446429756
k_2a5b78b4_0,growth,h+1,1957.0718071201059,1446.1057273011793,26.108703725635372,26.108703725635372,30.02876427402234
k_2a5b78b4_0,growth,h+2,1673.3628651095219,1865.4097161857503,11.476700904538058,11.476700904538058,10.853867925354779
k_2a5b78b4_0,growth,h+3,1939.3143892830017,2136.1877348245425,10.151698282109296,10.151698282109296,9.66130501451535
k_2a5b78b4_0,growth,h+4,3181.5784736880564,1962.2609808158918,38.32429415009032,38.32429415009032,47.408847171718385
k_2a5b78b4_0,growth,h+5,10427.357118685944,2233.0389994526195,78.58480366562887,78.58480366562887,129.4480526954969
k_2a5b78b4_0,growth,h+6,1874.7899882228496,2059.112245443225,9.831621588458466,9.831621588458466,9.370962788193257
k_06e5eefc_0,growth,h+1,2436.6686568280406,4174.297230022216,71.31164790604531,71.31164790604531,52.56806956606624
k_06e5eefc_0,growth,h+2,2783.165651282439,4029.787767865178,44.79151702696228,44.79151702696228,36.59564479273092
k_06e5eefc_0,growth,h+3,2648.805749630005,3988.337459647786,50.571156839450836,50.571156839450836,40.36470715729939
k_06e5eefc_0,growth,h+4,3524.1953634977863,4392.757189565034,24.64567756553641,24.64567756553641,21.94182219094464
k_06e5eefc_0,growth,h+5,1736.825830437234,4351.306881354305,150.5321377134801,150.5321377134801,85.88778118628477
k_06e5eefc_0,growth,h+6,2084.295564243392,4755.726611272328,128.16949250662904,128.16949250662904,78.11176567793852
k_1025f0e2_1,growth,h+1,5248.486637838205,9090.786149437583,73.20776019317408,73.20776019317408,53.59127437772035
k_1025f0e2_1,growth,h+2,4876.393120463197,8901.836647831436,82.54961049952986,82.54961049952986,58.43194075092679
k_1025f0e2_1,growth,h+3,5807.971625066967,9467.92672279108,63.01606367923524,63.01606367923524,47.91803420500378
k_1025f0e2_1,growth,h+4,7652.112830156471,9560.205504595851,24.935501041225017,24.935501041225017,22.171245468855506
k_1025f0e2_1,growth,h+5,10186.700509108727,10126.295579537871,0.5929783595467714,0.5929783595467714,0.5947417043477622
k_1025f0e2_1,growth,h+6,10022.354472458055,10218.57436134545,1.957822280449347,1.957822280449347,1.9388427329451112
k_7178f9f4_0,growth,h+1,2922.5193273862883,2163.932703615109,25.956599043251156,25.956599043251156,29.82773135960676
k_7178f9f4_0,growth,h+2,1835.378987036856,2223.018856832588,21.120426491400597,21.120426491400597,19.103098548176842
k_7178f9f4_0,growth,h+3,2185.7105108129817,2656.5949029954168,21.54376756907703,21.54376756907703,19.448768796765822
k_7178f9f4_0,growth,h+4,1876.0486640693448,2381.2293705653383,26.927910569238854,26.927910569238854,23.732568199029693
k_7178f9f4_0,growth,h+5,2290.828073529649,2814.8054167073656,22.87283577638307,22.87283577638307,20.525458561789264
k_7178f9f4_0,growth,h+6,2177.327232086409,2539.439884278135,16.631062472163833,16.631062472163833,15.354273096731779
k_fe2032da_1,growth,h+1,2328.3607584380006,2701.5243211723828,16.026879055663258,16.026879055663258,14.837856405390779
k_fe2032da_1,growth,h+2,2083.055234633555,2639.1490899966707,26.696068645579736,26.696068645579736,23.55229960985058
k_fe2032da_1,growth,h+3,2457.1056074111098,2971.0267501423696,20.915712421198883,20.915712421198883,18.93546836661477
k_fe2032da_1,growth,h+4,3457.896515222382,2754.4977712619593,20.341810139890377,20.341810139890377,22.645012905595316
k_fe2032da_1,growth,h+5,3022.263230425842,3086.375431390041,2.1213308066208882,2.1213308066208882,2.099066732002142
k_fe2032da_1,growth,h+6,2373.3973514381973,2869.846452510704,20.917234982657888,20.917234982657888,18.936716263264753
k_8b2492b7_1,growth,h+1,559.2651654489326,740.3067828639801,32.371338069969354,32.371338069969354,27.861730572143124
k_8b2492b7_1,growth,h+2,467.792743603626,840.4848854083893,79.67035549413224,79.67035549413224,56.974472931439315
k_8b2492b7_1,growth,h+3,687.982435866509,830.6046472035555,20.73050181250845,20.73050181250845,18.78354069082598
k_8b2492b7_1,growth,h+4,643.6585273921194,879.5739450895214,36.65226321994821,36.65226321994821,30.97562873158161
k_8b2492b7_1,growth,h+5,717.6920366703218,869.6937068885601,21.179233215884427,21.179233215884427,19.151195080970556
k_8b2492b7_1,growth,h+6,670.5422812968793,918.6630047741874,37.00299450131972,37.00299450131972,31.22576115899132
k_0db783cf_0,growth,h+1,749.0022310879651,986.0615482292078,31.650014819969435,31.650014819969435,27.325717932344407
k_0db783cf_0,growth,h+2,731.6678800644148,991.6240350174515,35.52925610594668,35.52925610594668,30.169717930892435
k_0db783cf_0,growth,h+3,987.1956951115803,1038.3913105796921,5.185964213744395,5.185964213744395,5.054891774509606
k_0db783cf_0,growth,h+4,896.1468911598577,1053.1978595942599,17.525136780995307,17.525136780995307,16.113206078467744
k_0db783cf_0,growth,h+5,924.0935706604142,1099.9651351559721,19.031791809769786,19.031791809769786,17.37810904300047
k_0db783cf_0,growth,h+6,733.130861691961,1114.7716841707174,52.05630296315506,52.05630296315506,41.30529754755985
k_e067ad2c_0,growth,h+1,527.5702504613296,655.6131648756367,24.270306049732906,24.270306049732906,21.643798037490402
k_e067ad2c_0,growth,h+2,484.1150586971345,726.8677148599662,50.14358710843146,50.14358710843146,40.09184299951322
k_e067ad2c_0,growth,h+3,698.1665788170704,791.0895312449348,13.309567551243603,13.309567551243603,12.479109778370564
k_e067ad2c_0,growth,h+4,799.6463465386925,776.242786412737,2.9267388298913475,2.9267388298913475,2.9702038851075394
k_e067ad2c_0,growth,h+5,924.1199241898731,840.4646027984579,9.052431313473887,9.052431313473887,9.481588454613986
k_e067ad2c_0,growth,h+6,985.8530718107688,825.6178579662819,16.25345788598846,16.25345788598846,17.691171435382415
k_4869f7a5_1,growth,h+1,9563.058765485328,10476.777416934146,9.554669419648254,9.554669419648254,9.119023160981772
k_4869f7a5_1,growth,h+2,8683.813845066956,10596.424008698683,22.025001891516023,22.025001891516023,19.840109630786255
k_4869f7a5_1,growth,h+3,9938.127183424835,10977.787738879764,10.461332766891058,10.461332766891058,9.94133471394304
k_4869f7a5_1,growth,h+4,10293.31624210143,11145.117472969083,8.275284765697185,8.275284765697185,7.946487529719723
k_4869f7a5_1,growth,h+5,11622.41905134002,11526.481203136645,0.8254550776356154,0.8254550776356154,0.8288760774700069
k_4869f7a5_1,growth,h+6,10770.99964094372,11693.810937226572,8.567554795703225,8.567554795703225,8.215616090523135
k_77530e97_0,growth,h+1,3044.3827088196995,3879.954727974575,27.446352810183473,27.446352810183473,24.134352976931638
k_77530e97_0,growth,h+2,2850.9485239675105,4092.074444817209,43.53378920789811,43.53378920789811,35.751744634281124
k_77530e97_0,growth,h+3,3328.312604996618,4237.845896800494,27.32715942722575,27.32715942722575,24.04214216733218
k_77530e97_0,growth,h+4,3475.8670006614034,4479.426637252831,28.872210484476703,28.872210484476703,25.229983512074277
k_77530e97_0,growth,h+5,3597.873096092264,4625.198089237346,28.553675065996188,28.553675065996188,24.986406416568148
k_77530e97_0,growth,h+6,4941.8019073452015,4866.778829689398,1.5181320308346204,1.5181320308346204,1.5297437961138756
k_09f952a5_1,growth,h+1,1092.4948886944542,1419.082770818612,29.893767513588525,29.893767513588525,26.006592381258503
k_09f952a5_1,growth,h+2,1024.2297003678993,1332.7674807492178,30.12388532284242,30.12388532284242,26.18058119484764
k_09f952a5_1,growth,h+3,1479.421463736918,1527.4032756571673,3.243282127261461,3.243282127261461,3.1915270146352674
k_09f952a5_1,growth,h+4,1913.726365694942,1397.437030896247,26.978221341022905,26.978221341022905,31.18476939737917
k_09f952a5_1,growth,h+5,1626.4436629174168,1592.072825793765,2.113251009383216,2.113251009383216,2.1358186135883406
k_09f952a5_1,growth,h+6,1302.2650170966597,1462.1065810337143,12.2741194640561,12.2741194640561,11.564405020306255
k_b4ffb71f_1,growth,h+1,631.2143848482596,567.7580540429551,10.053055242167682,10.053055242167682,10.585119181553093
k_b4ffb71f_1,growth,h+2,644.067674386734,514.9558587003011,20.046312029146648,20.046312029146648,22.27941228122371
k_b4ffb71f_1,growth,h+3,651.1130684526673,620.5450442639119,4.694733629198778,4.694733629198778,4.807585290900948
k_b4ffb71f_1,growth,h+4,596.7975284511633,533.6309361519554,10.58425836030869,10.58425836030869,11.175690329309779
k_b4ffb71f_1,growth,h+5,680.5763690100995,639.2201217095286,6.076650495626771,6.076650495626771,6.267064292316933
k_b4ffb71f_1,growth,h+6,833.3623771955978,552.3060135980538,33.7255882060989,33.7255882060989,40.566179536875616
k_5cf13acc_1,growth,h+1,2030.0833960284408,2219.935071750236,9.351915103252024,9.351915103252024,8.93415768242643
k_5cf13acc_1,growth,h+2,2247.7298462243025,2591.1505912941084,15.278559638591716,15.278559638591716,14.19422320944665
k_5cf13acc_1,growth,h+3,2460.2910694101643,2940.7074203696043,19.526809528053775,19.526809528053775,17.789908731451227
k_5cf13acc_1,growth,h+4,3219.2279336727024,2815.4709789895223,12.542043092380482,12.542043092380482,13.381179758148415
k_5cf13acc_1,growth,h+5,2935.9188590613044,3165.0278080588996,7.803653983504429,7.803653983504429,7.510603239078641
k_5cf13acc_1,growth,h+6,2796.3842635028013,3039.791366678478,8.704351056202144,8.704351056202144,8.341322078003197
k_6b243f80_0,growth,h+1,968.3894693220809,1356.7528860163382,40.104052036638755,40.104052036638755,33.405560378063974
k_6b243f80_0,growth,h+2,794.4927686277539,1251.3046981358173,57.49730489014618,57.49730489014618,44.65856830204553
k_6b243f80_0,growth,h+3,850.5873408355369,1311.892976623927,54.233776314522494,54.233776314522494,42.66449336568701
k_6b243f80_0,growth,h+4,751.2777451551731,1323.2904043906085,76.13864019322025,76.13864019322025,55.14522715107481
k_6b243f80_0,growth,h+5,1071.2072722764833,1383.8786828749048,29.18869379349393,29.18869379349393,25.471320866982943
k_6b243f80_0,growth,h+6,1388.6630957848065,1395.2761106421963,0.47621448841429814,0.47621448841429814,0.47508328070691797
k_ad420dd0_0,growth,h+1,1059.924712505672,642.1909172525227,39.4116478580467,39.4116478580467,49.08406784473194
k_ad420dd0_0,growth,h+2,1433.554450968315,707.1721720978005,50.6700166414934,50.6700166414934,67.86315179563968
k_ad420dd0_0,growth,h+3,1137.8168884963618,818.4326423230468,28.069916117643935,28.069916117643935,32.65271031549185
k_ad420dd0_0,growth,h+4,703.1069312153934,748.5946581127846,6.46953185609491,6.46953185609491,6.266815057830464
k_ad420dd0_0,growth,h+5,865.2514136535289,859.8551283355039,0.6236667438934466,0.6236667438934466,0.6256176284397031
k_ad420dd0_0,growth,h+6,591.4046042002581,790.0171441253657,33.5831913574103,33.5831913574103,28.754801372692935
k_edb1ef5e_0,growth,h+1,3081.05487413982,3714.0961057070062,20.54624982114026,20.54624982114026,18.632146171429316
k_edb1ef5e_0,growth,h+2,4790.165214873485,3992.872671516685,16.644364183540116,16.644364183540116,18.155279612131725
k_edb1ef5e_0,growth,h+3,6089.027929764477,4559.822439077677,25.114115230309842,25.114115230309842,28.720574291496415
k_edb1ef5e_0,growth,h+4,4445.834677935552,4090.928152908309,7.982899741833075,7.982899741833075,8.314780018133872
k_edb1ef5e_0,growth,h+5,5396.691242028272,4657.877920446216,13.690116563058801,13.690116563058801,14.69607120192567
k_edb1ef5e_0,growth,h+6,3709.6124777943246,4188.983634277233,12.922405220286917,12.922405220286917,12.138135680852894
k_de23c3b9_0,growth,h+1,986.9151860979605,1590.9096512764788,61.20024027257863,61.20024027257863,46.86078405495523
k_de23c3b9_0,growth,h+2,1643.223954121506,1533.1290955680997,6.699930236366643,6.699930236366643,6.932155011179556
k_de23c3b9_0,growth,h+3,1349.9252397085347,1551.9221541925358,14.963563058322746,14.963563058322746,13.921952953731898
k_de23c3b9_0,growth,h+4,1303.2808097250177,1608.293099885077,23.40342065072029,23.40342065072029,20.95171200382856
k_de23c3b9_0,growth,h+5,1788.7308551796298,1627.086158506006,9.036837275185865,9.036837275185865,9.464482202997782
k_de23c3b9_0,growth,h+6,1044.3761771813558,1683.4571041987217,61.192599082656926,61.192599082656926,46.85630396693739
k_1025f0e2_0,growth,h+1,7110.363190533705,7576.252600252208,6.552258966725626,6.552258966725626,6.344407947415533
k_1025f0e2_0,growth,h+2,7723.387272638896,7854.322857504219,1.6953129532838456,1.6953129532838456,1.681063311249587
k_1025f0e2_0,growth,h+3,7318.851808177351,8160.34847005588,11.49765952274543,11.49765952274543,10.872611591722054
k_1025f0e2_0,growth,h+4,9030.27771806868,8265.234090521255,8.471983381160584,8.471983381160584,8.846730134548103
k_1025f0e2_0,growth,h+5,8554.988468546417,8571.259703073281,0.1901958674367366,0.1901958674367366,0.19001516693922588
k_1025f0e2_0,growth,h+6,7628.855834690355,8676.145323538829,13.728002095493554,13.728002095493554,12.846236301184241
k_c9c7905c_1,growth,h+1,655.9640435676987,1139.5657491169418,73.72381311009055,73.72381311009055,53.867299503415246
k_c9c7905c_1,growth,h+2,849.2869839559005,1129.11003012254,32.94799654920525,32.94799654920525,28.28785569078349
